        NN     FT     ST      E       DCG
No.418: 0.000	 0.000	 0.000	 0.000	 0.192
No.419: 0.000	 0.000	 0.000	 0.000	 0.117
No.420: 0.000	 0.000	 0.000	 0.000	 0.135
No.421: 0.000	 0.000	 0.000	 0.000	 0.124
No.422: 0.000	 0.000	 0.000	 0.000	 0.122
No.423: 0.000	 0.000	 0.000	 0.000	 0.159
No.424: 0.000	 0.000	 0.000	 0.000	 0.124
No.425: 0.000	 0.000	 0.000	 0.000	 0.135
No.426: 0.000	 0.000	 0.000	 0.000	 0.154
No.427: 0.000	 0.000	 0.000	 0.000	 0.127
No.428: 0.000	 0.000	 0.000	 0.000	 0.150
No.429: 0.000	 0.000	 0.000	 0.000	 0.116
No.430: 0.000	 0.000	 0.000	 0.000	 0.149
No.431: 0.000	 0.000	 0.000	 0.053	 0.218
No.432: 0.000	 0.000	 0.000	 0.000	 0.136
No.433: 0.000	 0.000	 0.000	 0.000	 0.117
No.434: 0.000	 0.000	 0.000	 0.105	 0.229
No.435: 0.000	 0.000	 0.000	 0.000	 0.148
No.436: 0.000	 0.000	 0.000	 0.000	 0.124
No.437: 0.000	 0.000	 0.000	 0.000	 0.134
No.438: 0.000	 0.000	 0.000	 0.000	 0.117
No.439: 0.000	 0.000	 0.000	 0.000	 0.121
No.440: 0.000	 0.000	 0.000	 0.000	 0.133
No.441: 0.000	 0.000	 0.000	 0.000	 0.162
No.442: 0.000	 0.000	 0.000	 0.000	 0.117
No.443: 0.000	 0.000	 0.000	 0.000	 0.159
No.444: 0.000	 0.000	 0.000	 0.053	 0.232
No.445: 0.000	 0.000	 0.000	 0.000	 0.169
No.446: 0.000	 0.000	 0.000	 0.000	 0.216
No.447: 0.000	 0.000	 0.000	 0.000	 0.184
No.448: 0.000	 0.167	 0.333	 0.105	 0.317
No.449: 0.000	 0.000	 0.000	 0.053	 0.204
No.450: 0.000	 0.000	 0.000	 0.053	 0.201
No.451: 0.000	 0.000	 0.000	 0.000	 0.139
No.452: 0.000	 0.000	 0.000	 0.000	 0.120
No.453: 0.000	 0.000	 0.000	 0.000	 0.159
No.454: 0.000	 0.000	 0.000	 0.000	 0.117
No.455: 0.000	 0.000	 0.000	 0.000	 0.155
No.456: 0.000	 0.000	 0.000	 0.000	 0.175
No.457: 0.000	 0.000	 0.000	 0.000	 0.155
No.458: 0.000	 0.000	 0.000	 0.000	 0.129
No.459: 0.000	 0.000	 0.000	 0.000	 0.159
No.460: 0.000	 0.000	 0.000	 0.000	 0.142
No.461: 0.000	 0.000	 0.000	 0.000	 0.151
No.462: 0.000	 0.000	 0.000	 0.000	 0.180
No.463: 0.000	 0.000	 0.167	 0.105	 0.256
No.464: 0.000	 0.000	 0.000	 0.000	 0.235
No.465: 0.000	 0.000	 0.000	 0.000	 0.140
No.466: 0.000	 0.000	 0.000	 0.000	 0.119
No.467: 0.000	 0.000	 0.000	 0.000	 0.159
No.468: 0.000	 0.000	 0.000	 0.000	 0.179
No.469: 0.000	 0.000	 0.000	 0.000	 0.123
No.470: 0.000	 0.000	 0.000	 0.000	 0.153
No.471: 0.000	 0.000	 0.000	 0.000	 0.188
No.472: 0.000	 0.000	 0.000	 0.000	 0.117
No.473: 0.000	 0.000	 0.000	 0.000	 0.134
No.474: 0.000	 0.000	 0.000	 0.000	 0.171
No.475: 0.000	 0.000	 0.000	 0.000	 0.183
No.476: 0.000	 0.000	 0.000	 0.000	 0.125
No.477: 0.000	 0.000	 0.000	 0.000	 0.125
No.478: 0.000	 0.000	 0.000	 0.000	 0.189
No.479: 0.000	 0.000	 0.000	 0.000	 0.165
No.480: 0.000	 0.000	 0.000	 0.000	 0.139
